"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0001000","HARD DRIVE CAFE AT SEAGATE","389 DISC DR","389",NULL,"DISC","DR",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-03-14","01F","Consumer Advisory","5","Critical","Out",65,"389 DISC DR
LONGMONT, CO 80503
(40.154614, -105.171119)"
"FA0000590","BLACK PEPPER PHO","2770 PEARL ST UNIT B","2770",NULL,"PEARL","ST","B","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-04-27","09B","Food Protected from Contamination","2","Non-Critical","Out",111,"2770 PEARL ST UNIT B
BOULDER, CO 80301
(40.022138, -105.259053)"
"FA0000942","UBON THAI CUISINE","155 HWY 119 E","155",NULL,"HWY 119 E",NULL,NULL,"NEDERLAND","CO","80466","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-09-06","01C","Cross Contamination","20","Critical","Out",50,"155 HWY 119 E
NEDERLAND, CO 80466"
"FA0002329","BREAKERS GRILL","380 MAIN ST","380",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-06-07","01F","Consumer Advisory","5","Critical","Out",60,"380 MAIN ST
LONGMONT, CO 80501
(40.165483, -105.102514)"
"FA0000576","NIWOT ELEMENTARY","8778 MORTON RD","8778",NULL,"MORTON","RD",NULL,"NIWOT","CO","80544","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","ROUTINE INSPECTION","2015-03-03","05C","Backflow Back Siphonage","10","Critical","Out",10,"8778 MORTON RD
NIWOT, CO 80544
(40.1002, -105.148031)"
"FA0001333","CHILIS GRILL AND BAR 711","1245 S HOVER RD","1245","S","HOVER","RD",NULL,"LONGMONT","CO","80501","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-01-16","06C","Soap and Drying Devices","5","Critical","Out",30,"1245 S HOVER RD
LONGMONT, CO 80501
(40.144673, -105.13086)"
"FA0004769","OASIS","1450 N MAIN ST","1450","N","MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2017-09-19","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",35,"1450 N MAIN ST
LONGMONT, CO 80501
(40.184675, -105.102339)"
"FA0001200","WEST END TAVERN","926 PEARL ST","926",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","BARS FRATERNAL ORGANIZATIONS","ROUTINE INSPECTION","2018-08-01","02E","Smoking Eating Drinking","5","Critical","Out",75,"926 PEARL ST
BOULDER, CO 803025109
(40.017204, -105.283296)"
"FA0002340","SOUTH SIDE WALNUT CAFE","673 S BROADWAY ST","673","S","BROADWAY","ST",NULL,"BOULDER","CO","80305","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-02-17","08B","Properly Labeled","5","Critical","Out",30,"673 S BROADWAY ST
BOULDER, CO 80305
(39.983611, -105.248283)"
"FA0001077","BOHEMIAN BIERGARTEN","2017 13TH ST","2017",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-11-22","06C","Soap and Drying Devices","5","Critical","Out",25,"2017 13TH ST
BOULDER, CO 803025201
(40.018799, -105.278886)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","08A","Properly Stored","10","Critical","Out",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0004843","KILWINS BOULDER","1430 PEARL ST","1430",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2018-12-19","05B","Hot and Cold Water Under Pressure","10","Critical","Out",15,"1430 PEARL ST
BOULDER, CO 80302
(40.018614, -105.276522)"
"FA0000413","KING SOOPERS 80","995 S HOVER RD","995","S","HOVER","RD",NULL,"LONGMONT","CO","80503","GROCERY STORE W DELI MORE THAN 15000 SQ FT","GROCERY FINISHED FOODS","ROUTINE INSPECTION","2014-05-07","05B","Hot and Cold Water Under Pressure","10","Critical","Out",10,"995 S HOVER RD
LONGMONT, CO 805037908
(40.150486, -105.130772)"
"FA0005232","VERDE","640 MAIN ST UNIT A","640",NULL,"MAIN","ST","A","Louisville","CO","80027","RESTAURANT 101 TO 200 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2018-12-14","01C","Cross Contamination","20","Critical","Out",30,"640 MAIN ST UNIT A
Louisville, CO 80027
(39.976661, -105.132138)"
"FA0002200","TEXAS ROADHOUSE","2351 CLOVER BASIN DR","2351",NULL,"CLOVER BASIN","DR",NULL,"LONGMONT","CO","80503","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-10-03","03G","Adequate Equipment to Maintain Food Temperatures","20","Critical","Out",55,"2351 CLOVER BASIN DR
LONGMONT, CO 80503
(40.14409, -105.131531)"
"FA0000326","GLACIER HOMEMADE ICE CREAM","3133 28TH ST","3133",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-06-01","06B","Accessible","10","Critical","Out",50,"3133 28TH ST
BOULDER, CO 803011315
(40.031559, -105.258422)"
"FA0003652","LEVY RALPHIES CORRAL (SPECIAL EVENT)","2400 COLORADO AVE","2400",NULL,"COLORADO","AVE",NULL,"BOULDER","CO","80309","SPECIAL EVENT","SPECIAL EVENT","ROUTINE INSPECTION","2015-10-03","02C","Hands Washed As Needed","20","Critical","Out",45,"2400 COLORADO AVE
BOULDER, CO 80309
(40.008231, -105.264147)"
"FA0001200","WEST END TAVERN","926 PEARL ST","926",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","BARS FRATERNAL ORGANIZATIONS","ROUTINE INSPECTION","2013-03-14","05C","Backflow Back Siphonage","10","Critical","Out",60,"926 PEARL ST
BOULDER, CO 803025109
(40.017204, -105.283296)"
"FA0000187","CASEY MIDDLE SCHOOL","1301 HIGH ST","1301",NULL,"HIGH","ST",NULL,"BOULDER","CO","80304","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","ROUTINE INSPECTION","2017-01-18","06B","Accessible","10","Critical","Out",15,"1301 HIGH ST
BOULDER, CO 803044103
(40.022486, -105.279321)"
"FA0003484","PIECE LOVE AND CHOCOLATE COMPANY","805 PEARL ST","805",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-08-01","02E","Smoking Eating Drinking","10","Critical","Out",20,"805 PEARL ST
BOULDER, CO 80302
(40.016871, -105.2849)"
"FA0000887","TAJ RESTAURANT","2630 BASELINE RD","2630",NULL,"BASELINE","RD",NULL,"BOULDER","CO","80303","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-01-13","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",25,"2630 BASELINE RD
BOULDER, CO 803033325
(40.00027, -105.261262)"
"FA0000449","OYSTER ROAD","1043 PEARL ST","1043",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2013-01-16","02F","Training Needed","15","Critical","Out",95,"1043 PEARL ST
BOULDER, CO 803025110
(40.017577, -105.281533)"
"FA0002540","IZZIO ARTISAN BAKERY BLDR FRM MRTK (SPECIAL EVENT)","185 S 64TH ST UNIT D","185","S","64TH","ST","D","LOUISVILLE","CO","80027","SPECIAL EVENT","SPECIAL EVENT","ROUTINE INSPECTION","2015-09-05","05B","Hot and Cold Water Under Pressure","10","Critical","Out",10,"185 S 64TH ST UNIT D
LOUISVILLE, CO 80027"
"FA0001647","CHUBURGER","1225 KEN PRATT BLVD UNIT 100","1225",NULL,"KEN PRATT","BLVD","100","LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-03-30","02C","Hands Washed As Needed","20","Critical","Out",40,"1225 KEN PRATT BLVD UNIT 100
LONGMONT, CO 80501
(40.152326, -105.114332)"
"FA0002342","RUEBENS BURGER BISTRO","1800 BROADWAY ST UNIT 150","1800",NULL,"BROADWAY","ST","150","BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-05-27","02D","Hygienic Practices","5","Critical","Out",110,"1800 BROADWAY ST UNIT 150
BOULDER, CO 80302
(40.01639, -105.279448)"
"FA0000386","YOONIECORN DONUTS","1801 HOVER RD UNIT B","1801",NULL,"HOVER","RD","B","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2017-03-10","07B","Pesticide Application","15","Critical","Out",30,"1801 HOVER RD UNIT B
LONGMONT, CO 805017182
(40.190415, -105.130926)"
"FA0000894","CIRCLE K STORE 2709851","1480 CANYON BLVD","1480",NULL,"CANYON","BLVD",NULL,"BOULDER","CO","80302","LIMITED FOOD SERVICE CONVENIENCE OTHER","CONVENIENCE STORES","ROUTINE INSPECTION","2016-08-29","02E","Smoking Eating Drinking","10","Critical","Out",11,"1480 CANYON BLVD
BOULDER, CO 803025305
(40.016551, -105.275722)"
"FA0001187","BOULDER BEER CO","2880 WILDERNESS PL","2880",NULL,"WILDERNESS","PL",NULL,"BOULDER","CO","80301","RESTAURANT 101 TO 200 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2016-03-15","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",40,"2880 WILDERNESS PL
BOULDER, CO 80301
(40.026692, -105.247551)"
"FA0000959","COSMOS PIZZA","3117 28TH ST","3117",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2016-02-17","06B","Accessible","10","Critical","Out",35,"3117 28TH ST
BOULDER, CO 803011315
(40.031255, -105.258423)"
"FA0000555","MOUNTAIN PEOPLES COOP","30 E 1ST ST","30","E","1ST","ST",NULL,"NEDERLAND","CO","80466","GROCERY STORE 0 TO 15000 SQ FT","GROCERY FINISHED FOODS","ROUTINE INSPECTION","2016-08-04","01C","Cross Contamination","20","Critical","Out",30,"30 E 1ST ST
NEDERLAND, CO 804660000
(39.961885, -105.509657)"
"FA0001004","MATEO","1837 PEARL ST","1837",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-12-22","02G","No Bare Hand Contact","20","Critical","Out",100,"1837 PEARL ST
BOULDER, CO 80302
(40.019729, -105.271042)"
"FA0001063","WEST FLANDERS BREWING COMPANY","1125 PEARL ST","1125",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-03-08","02E","Smoking Eating Drinking","10","Critical","Out",100,"1125 PEARL ST
BOULDER, CO 80302
(40.01769, -105.28101)"
"FA0002157","SILVERMINE SUBS","1280 CENTAUR VILLAGE DR UNIT 1","1280",NULL,"CENTAUR VILLAGE","DR","1","LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-04-27","03F","Food Thermometer","5","Critical","Out",15,"1280 CENTAUR VILLAGE DR UNIT 1
LAFAYETTE, CO 80026
(39.987478, -105.107815)"
"FA0000393","HAYSTACK MOUNTAIN GOLF COURSE INC","5877 NIWOT RD","5877",NULL,"NIWOT","RD",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","BARS FRATERNAL ORGANIZATIONS","ROUTINE INSPECTION","2018-06-20","02E","Smoking Eating Drinking","5","Critical","Out",60,"5877 NIWOT RD
LONGMONT, CO 805038828
(40.101683, -105.221918)"
"FA0004639","TACOS EL REY (MOBILE)","1280 CENTAUR VILLAGE DR UNIT 4","1280",NULL,"CENTAUR VILLAGE","DR","4","LAFAYETTE","CO","80026","MOBILE UNIT FULL FOOD SERVICE","MOBILE UNITS","ROUTINE INSPECTION","2016-07-14","02E","Smoking Eating Drinking","10","Critical","Out",30,"1280 CENTAUR VILLAGE DR UNIT 4
LAFAYETTE, CO 80026
(39.987478, -105.107815)"
"FA0001643","CAFE AION","1235 PENNSYLVANIA AVE","1235",NULL,"PENNSYLVANIA","AVE",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-06-01","08B","Properly Labeled","5","Critical","Out",15,"1235 PENNSYLVANIA AVE
BOULDER, CO 80302
(40.008691, -105.276968)"
"FA0003541","WOOD GRAIN BAGELS","2525 ARAPAHOE AVE UNIT E 1A","2525",NULL,"ARAPAHOE","AVE","E 1A","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2013-11-08","02C","Hands Washed As Needed","20","Critical","Out",20,"2525 ARAPAHOE AVE UNIT E 1A
BOULDER, CO 80302
(40.014691, -105.262043)"
"FA0000191","CINEBARRE","1164 W DILLION RD","1164","W","DILLION","RD",NULL,"LOUISVILLE","CO","80027","RESTAURANT MORE THAN 200 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-11-02","14A","Plumbing Installed Maintained","1","Non-Critical","Out",8,"1164 W DILLION RD
LOUISVILLE, CO 80027
(39.961917, -105.167084)"
"FA0000371","GREAT HARVEST BREAD CO","2525 ARAPAHOE AVE UNIT A4","2525",NULL,"ARAPAHOE","AVE","A4","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-04-26","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",30,"2525 ARAPAHOE AVE UNIT A4
BOULDER, CO 803026722
(40.014691, -105.26231)"
"FA0000410","KIMS VIETNAMEESE FOOD TO GO","1325 BROADWAY ST","1325",NULL,"BROADWAY","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2016-09-29","07B","Pesticide Application","15","Critical","Out",80,"1325 BROADWAY ST
BOULDER, CO 803026237
(40.0102, -105.27679)"
"FA0000429","KING SOOPERS 61","1650 30TH ST","1650",NULL,"30TH","ST",NULL,"BOULDER","CO","80301","GROCERY STORE W DELI MORE THAN 15000 SQ FT","GROCERY FINISHED FOODS","ROUTINE INSPECTION","2018-10-10","01A","Approved Source","15","Critical","Out",25,"1650 30TH ST
BOULDER, CO 803011014
(40.015659, -105.253601)"
"FA0004529","IZOTE LATIN FOOD (MOBILE)","2825 WILDERNESS PL UNIT 500","2825",NULL,"WILDERNESS","PL","500","BOULDER","CO","80301","MOBILE UNIT FULL FOOD SERVICE","MOBILE UNITS","ROUTINE INSPECTION","2016-05-06","01C","Cross Contamination","20","Critical","Out",45,"2825 WILDERNESS PL UNIT 500
BOULDER, CO 80301
(40.025919, -105.248834)"
"FA0001760","PEKOE SIP HOUSE","1225 ALPINE AVE","1225",NULL,"ALPINE","AVE",NULL,"BOULDER","CO","80304","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2017-04-19","02E","Smoking Eating Drinking","10","Critical","Out",25,"1225 ALPINE AVE
BOULDER, CO 80304
(40.025522, -105.281657)"
"FA0000582","SANTO","1265 ALPINE AVE","1265",NULL,"ALPINE","AVE",NULL,"BOULDER","CO","80304","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-05-25","10B","Non-Food Contact Surfaces Construction","1","Non-Critical","Out",26,"1265 ALPINE AVE
BOULDER, CO 803043502
(40.025518, -105.280981)"
"FA0003565","TIFFIN WALLAH","2416 ARAPAHOE AVE","2416",NULL,"ARAPAHOE","AVE",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2014-05-14","02F","Training Needed","15","Critical","Out",35,"2416 ARAPAHOE AVE
BOULDER, CO 80302
(40.014555, -105.262828)"
"FA0001620","GEORGIA BOYS BBQ","250 3RD AVE","250",NULL,"3RD","AVE",NULL,"LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2014-07-15","05C","Backflow Back Siphonage","10","Critical","Out",15,"250 3RD AVE
LONGMONT, CO 80501
(40.163933, -105.097625)"
"FA0004632","IZZIO ARTISAN BAKERY LMGT FARMER MKT","185 S 104TH ST UNIT D","185","S","104TH","ST","D","LOUISVILLE","CO","80027","SPECIAL EVENT","SPECIAL EVENT","ROUTINE INSPECTION","2017-06-24","06A","Adequate Number Location Design","15","Critical","Out",17,"185 S 104TH ST UNIT D
LOUISVILLE, CO 80027
(39.96873, -105.10935)"
"FA0000406","DUNKIN DONUTS #856","3235 28TH ST","3235",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-06-16","06C","Soap and Drying Devices","5","Critical","Out",15,"3235 28TH ST
BOULDER, CO 803011408
(40.033357, -105.258511)"
"FA0000957","MALEE THAI","2939 17TH AVE","2939",NULL,"17TH","AVE",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-09-26","03F","Food Thermometer","5","Critical","Out",65,"2939 17TH AVE
LONGMONT, CO 805031601
(40.188532, -105.14237)"
"FA0001633","PEKOE SIP HOUSE 3","2500 30TH ST UNIT 100","2500",NULL,"30TH","ST","100","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-08-16","06C","Soap and Drying Devices","5","Critical","Out",25,"2500 30TH ST UNIT 100
BOULDER, CO 80301
(40.026724, -105.253671)"
"FA0000863","TASTY ASIA","736 MAIN ST","736",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-19","03F","Food Thermometer","5","Critical","Out",5,"736 MAIN ST
LONGMONT, CO 805011340
(40.172019, -105.102499)"
"FA0000078","JENNYS MARKET","1051 S HOVER RD","1051","S","HOVER","RD",NULL,"LONGMONT","CO","80501","GROCERY STORE W DELI 0 TO 15000 SQ FT","CONVENIENCE STORES","ROUTINE INSPECTION","2017-03-02","03F","Food Thermometer","5","Critical","Out",25,"1051 S HOVER RD
LONGMONT, CO 805017908
(40.149451, -105.13081)"
"FA0001223","LOAF N LADLE","1134 FRANCIS ST","1134",NULL,"FRANCIS","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2014-04-25","02D","Hygienic Practices","5","Critical","Out",40,"1134 FRANCIS ST
LONGMONT, CO 80501
(40.178913, -105.116546)"
"FA0000407","KFC AND TACO BELL","3210 ARAPAHOE RD","3210",NULL,"ARAPAHOE","RD",NULL,"BOULDER","CO","80303","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2014-06-24","02D","Hygienic Practices","5","Critical","Out",10,"3210 ARAPAHOE RD
BOULDER, CO 803031021
(40.014568, -105.251045)"
"FA0001191","VERDE","3070 28TH ST UNIT B","3070",NULL,"28TH","ST","B","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-06-28","02E","Smoking Eating Drinking","10","Critical","Out",20,"3070 28TH ST UNIT B
BOULDER, CO 80301
(40.031035, -105.258424)"
"FA0000338","DOTS DINER ON THE HILL","1333 BROADWAY ST UNIT 118","1333",NULL,"BROADWAY","ST","118","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-04-03","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",44,"1333 BROADWAY ST UNIT 118
BOULDER, CO 80302
(40.010276, -105.27684)"
"FA0001253","BAWARCHI","390 S MCCASLIN BLVD","390","S","MCCASLIN","BLVD",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2014-08-11","08C","Properly Used","15","Critical","Out",21,"390 S MCCASLIN BLVD
LOUISVILLE, CO 80027
(39.964598, -105.163303)"
"FA0004879","1914 HOUSE","121 2ND AVE","121",NULL,"2ND","AVE",NULL,"NIWOT","CO","80544","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-10-11","02C","Hands Washed As Needed","15","Critical","Out",40,"121 2ND AVE
NIWOT, CO 80544
(40.103372, -105.172543)"
"FA0000831","DELI ZONE ON THE HILL","1322 COLLEGE AVE","1322",NULL,"COLLEGE","AVE",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2017-07-24","01C","Cross Contamination","20","Critical","Out",50,"1322 COLLEGE AVE
BOULDER, CO 80302
(40.007302, -105.275914)"
"FA0000458","LA PANDA II","1118 N MAIN ST","1118","N","MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-12-19","06B","Accessible","10","Critical","Out",45,"1118 N MAIN ST
LONGMONT, CO 805013823
(40.178598, -105.102426)"
"FA0001493","BOULDER PHO","2855 28TH ST","2855",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-04-25","02E","Smoking Eating Drinking","10","Critical","Out",23,"2855 28TH ST
BOULDER, CO 80301
(40.028205, -105.258399)"
"FA0000713","RESIDENCE INN BY MARRIOTT LOUISVILLE","845 COAL CREEK CIR","845",NULL,"COAL CREEK","CIR",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","ROUTINE INSPECTION","2013-02-14","02E","Smoking Eating Drinking","10","Critical","Out",65,"845 COAL CREEK CIR
LOUISVILLE, CO 800279750
(39.957355, -105.157543)"
"FA0002301","PROTOS PIZZA","4670 N BROADWAY ST BLDG C","4670","N","BROADWAY","ST","C","BOULDER","CO","80304","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-05-30","03F","Food Thermometer","5","Critical","Out",25,"4670 N BROADWAY ST BLDG C
BOULDER, CO 80304
(40.059407, -105.282132)"
"FA0000177","CENTRAL ELEMENTARY SCHOOL","1020 4TH AVE","1020",NULL,"4TH","AVE",NULL,"LONGMONT","CO","80501","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","ROUTINE INSPECTION","2017-01-31","05B","Hot and Cold Water Under Pressure","10","Critical","Out",20,"1020 4TH AVE
LONGMONT, CO 805015356
(40.165737, -105.109365)"
"FA0000924","RIO GRANDE MEXICAN RESTAURANT","1701 PEARL ST","1701",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-02-19","04B","Mechanical","10","Critical","Out",15,"1701 PEARL ST
BOULDER, CO 803025516
(40.019281, -105.273221)"
"FA0000751","PRESS PLAY","1005 PEARL ST","1005",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","BARS FRATERNAL ORGANIZATIONS","ROUTINE INSPECTION","2014-06-04","02G","No Bare Hand Contact","20","Critical","Out",25,"1005 PEARL ST
BOULDER, CO 803025110
(40.017365, -105.282549)"
"FA0002481","BREWING MARKET","2610 BASELINE RD","2610",NULL,"BASELINE","RD",NULL,"BOULDER","CO","80305","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2015-02-20","04B","Mechanical","10","Critical","Out",60,"2610 BASELINE RD
BOULDER, CO 80305
(40.000259, -105.261413)"
"FA0002356","AMANTE UPTOWN","4580 BROADWAY ST UNIT A","4580",NULL,"BROADWAY","ST","A","BOULDER","CO","80304","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2017-02-27","06C","Soap and Drying Devices","5","Critical","Out",60,"4580 BROADWAY ST UNIT A
BOULDER, CO 80304
(40.057632, -105.282127)"
"FA0004984","LEVY IPF 2 (MOBILE)","2400 COLORADO AVE","2400",NULL,"COLORADO","AVE",NULL,"BOULDER","CO","80309","MOBILE UNIT FULL FOOD SERVICE","MOBILE UNITS","ROUTINE INSPECTION","2017-09-09","05B","Hot and Cold Water Under Pressure","10","Critical","Out",10,"2400 COLORADO AVE
BOULDER, CO 80309
(40.008231, -105.264147)"
"FA0003529","YELLOWBELLY","2525 ARAPAHOE AVE UNIT E-1B","2525",NULL,"ARAPAHOE","AVE","E-1B","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-04-13","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",45,"2525 ARAPAHOE AVE UNIT E-1B
BOULDER, CO 80302
(40.014691, -105.26231)"
"FA0001182","88 CHINA","1600 HOVER ST UNIT C1","1600",NULL,"HOVER","ST","C1","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-05-10","12D","Wiping Cloths","1","Non-Critical","Out",81,"1600 HOVER ST UNIT C1
LONGMONT, CO 805012440
(40.187007, -105.130921)"
"FA0001182","88 CHINA","1600 HOVER ST UNIT C1","1600",NULL,"HOVER","ST","C1","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-05-10","09B","Food Protected from Contamination","2","Non-Critical","Out",81,"1600 HOVER ST UNIT C1
LONGMONT, CO 805012440
(40.187007, -105.130921)"
"FA0005010","ARBYS #5009032","650 N HWY 287","650","N","HWY 287",NULL,NULL,"LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-07-05","04A","Manual","10","Critical","Out",20,"650 N HWY 287
LAFAYETTE, CO 80026
(39.974362, -105.090104)"
